trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime,avg_last_3_num_cars_A1,avg_last_3_num_cars_B1,avg_last_3_num_cars_C1,avg_last_3_num_cars_D1,avg_last_3_num_cars_C2,avg_last_3_num_cars_D2,avg_last_3_num_cars_C3,avg_last_3_num_cars_D3,avg_last_3_num_cars_A2,avg_last_3_num_cars_D4,avg_last_3_num_cars_A3,avg_last_3_num_cars_C4,avg_last_3_num_cars_A4,avg_last_3_num_cars_B2,avg_last_3_num_cars_B3,avg_last_3_num_cars_B4
A4,24,33,08:06:06,2024-08-01,12,44.333333333333336,72.0,113.66666666666667,63.333333333333336,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,173.33333333333334,60.333333333333336,36.333333333333336,55.333333333333336,35.0
B1,40,33,08:06:06,2024-08-01,20,44.333333333333336,72.0,113.66666666666667,63.333333333333336,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,173.33333333333334,53.0,36.333333333333336,55.333333333333336,35.0
D1,138,33,08:06:10,2024-08-01,50,44.333333333333336,62.0,113.66666666666667,63.333333333333336,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,173.33333333333334,53.0,36.333333333333336,55.333333333333336,35.0
A1,107,33,08:06:20,2024-08-01,50,44.333333333333336,62.0,113.66666666666667,81.0,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,173.33333333333334,53.0,36.333333333333336,55.333333333333336,35.0
C4,143,33,08:06:22,2024-08-01,50,44.0,62.0,113.66666666666667,81.0,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,173.33333333333334,53.0,36.333333333333336,55.333333333333336,35.0
B2,80,33,08:06:28,2024-08-01,40,44.0,62.0,113.66666666666667,81.0,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,155.66666666666666,53.0,36.333333333333336,55.333333333333336,35.0
D2,73,33,08:07:02,2024-08-01,37,44.0,62.0,113.66666666666667,81.0,78.0,88.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,155.66666666666666,53.0,48.666666666666664,55.333333333333336,35.0
B3,64,33,08:07:10,2024-08-01,32,44.0,62.0,113.66666666666667,81.0,78.0,91.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,155.66666666666666,53.0,48.666666666666664,55.333333333333336,35.0
A2,26,33,08:07:12,2024-08-01,18,44.0,62.0,113.66666666666667,81.0,78.0,91.0,77.33333333333333,56.333333333333336,54.333333333333336,81.0,70.66666666666667,155.66666666666666,53.0,48.666666666666664,47.0,35.0
C1,76,33,08:07:14,2024-08-01,38,44.0,62.0,113.66666666666667,81.0,78.0,91.0,77.33333333333333,56.333333333333336,57.666666666666664,81.0,70.66666666666667,155.66666666666666,53.0,48.666666666666664,47.0,35.0
A3,60,33,08:07:32,2024-08-01,30,44.0,62.0,103.33333333333333,81.0,78.0,91.0,77.33333333333333,56.333333333333336,57.666666666666664,81.0,70.66666666666667,155.66666666666666,53.0,48.666666666666664,47.0,35.0
D3,58,33,08:07:41,2024-08-01,29,44.0,62.0,103.33333333333333,81.0,78.0,91.0,77.33333333333333,56.333333333333336,57.666666666666664,81.0,57.333333333333336,155.66666666666666,53.0,48.666666666666664,47.0,35.0
B4,47,33,08:07:44,2024-08-01,24,44.0,62.0,103.33333333333333,81.0,78.0,91.0,77.33333333333333,45.0,57.666666666666664,81.0,57.333333333333336,155.66666666666666,53.0,48.666666666666664,47.0,35.0
C2,41,33,08:07:54,2024-08-01,21,44.0,62.0,103.33333333333333,81.0,78.0,91.0,77.33333333333333,45.0,57.666666666666664,81.0,57.333333333333336,155.66666666666666,53.0,48.666666666666664,47.0,30.0
A4,38,33,08:08:04,2024-08-01,19,44.0,62.0,103.33333333333333,81.0,54.333333333333336,91.0,77.33333333333333,45.0,57.666666666666664,81.0,57.333333333333336,155.66666666666666,53.0,48.666666666666664,47.0,30.0
B1,46,33,08:08:10,2024-08-01,23,44.0,62.0,103.33333333333333,81.0,54.333333333333336,91.0,77.33333333333333,45.0,57.666666666666664,81.0,57.333333333333336,155.66666666666666,37.666666666666664,48.666666666666664,47.0,30.0
D4,90,33,08:08:12,2024-08-01,50,44.0,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,77.33333333333333,45.0,57.666666666666664,81.0,57.333333333333336,155.66666666666666,37.666666666666664,48.666666666666664,47.0,30.0
C3,96,33,08:08:17,2024-08-01,48,44.0,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,77.33333333333333,45.0,57.666666666666664,104.0,57.333333333333336,155.66666666666666,37.666666666666664,48.666666666666664,47.0,30.0
A1,32,33,08:08:25,2024-08-01,20,44.0,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,75.33333333333333,45.0,57.666666666666664,104.0,57.333333333333336,155.66666666666666,37.666666666666664,48.666666666666664,47.0,30.0
B2,64,33,08:08:35,2024-08-01,32,48.333333333333336,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,75.33333333333333,45.0,57.666666666666664,104.0,57.333333333333336,155.66666666666666,37.666666666666664,48.666666666666664,47.0,30.0
A2,24,33,08:08:47,2024-08-01,12,48.333333333333336,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,75.33333333333333,45.0,57.666666666666664,104.0,57.333333333333336,155.66666666666666,37.666666666666664,51.0,47.0,30.0
A3,8,33,08:09:01,2024-08-01,4,48.333333333333336,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,57.333333333333336,155.66666666666666,37.666666666666664,51.0,47.0,30.0
D1,140,33,08:09:04,2024-08-01,50,48.333333333333336,44.333333333333336,103.33333333333333,81.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,155.66666666666666,37.666666666666664,51.0,47.0,30.0
A4,47,33,08:09:07,2024-08-01,24,48.333333333333336,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,155.66666666666666,37.666666666666664,51.0,47.0,30.0
C4,154,33,08:09:07,2024-08-01,50,48.333333333333336,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,155.66666666666666,36.333333333333336,51.0,47.0,30.0
B3,60,33,08:09:09,2024-08-01,30,48.333333333333336,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,47.0,30.0
A1,23,33,08:09:33,2024-08-01,12,48.333333333333336,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,30.0
B4,38,33,08:09:41,2024-08-01,19,54.0,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,30.0
A2,41,33,08:09:47,2024-08-01,21,54.0,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,53.0,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,41.0
D2,72,33,08:09:56,2024-08-01,36,54.0,44.333333333333336,103.33333333333333,114.0,54.333333333333336,91.0,75.33333333333333,45.0,30.333333333333332,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,41.0
C1,109,33,08:09:59,2024-08-01,50,54.0,44.333333333333336,103.33333333333333,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,41.0
B1,13,33,08:10:03,2024-08-01,7,54.0,44.333333333333336,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,41.0
A3,76,33,08:10:11,2024-08-01,38,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,46.666666666666664,144.66666666666666,36.333333333333336,51.0,48.0,41.0
B2,28,33,08:10:12,2024-08-01,14,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,51.0,48.0,41.0
B3,0,33,08:10:28,2024-08-01,3,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,57.333333333333336,48.0,41.0
B4,20,33,08:10:33,2024-08-01,10,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,57.333333333333336,41.333333333333336,41.0
D3,79,33,08:10:34,2024-08-01,40,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,45.0,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,57.333333333333336,41.333333333333336,35.0
B1,33,33,08:10:45,2024-08-01,17,54.0,33.0,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,57.333333333333336,41.333333333333336,35.0
A4,48,33,08:10:51,2024-08-01,24,54.0,30.666666666666668,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,104.0,48.0,144.66666666666666,36.333333333333336,57.333333333333336,41.333333333333336,35.0
C2,109,33,08:10:51,2024-08-01,50,54.0,30.666666666666668,106.0,114.0,54.333333333333336,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,104.0,48.0,144.66666666666666,44.333333333333336,57.333333333333336,41.333333333333336,35.0
B2,33,33,08:11:04,2024-08-01,17,54.0,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,104.0,48.0,144.66666666666666,44.333333333333336,57.333333333333336,41.333333333333336,35.0
D4,91,33,08:11:16,2024-08-01,50,54.0,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,104.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,41.333333333333336,35.0
A1,39,33,08:11:17,2024-08-01,20,54.0,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,41.333333333333336,35.0
B3,14,33,08:11:23,2024-08-01,7,31.333333333333332,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,41.333333333333336,35.0
B4,95,33,08:11:32,2024-08-01,48,31.333333333333332,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,35.0
A2,55,33,08:11:39,2024-08-01,28,31.333333333333332,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,30.333333333333332,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,51.0
C3,114,33,08:11:44,2024-08-01,50,31.333333333333332,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,75.33333333333333,64.33333333333333,40.0,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,51.0
D1,117,33,08:12:08,2024-08-01,50,31.333333333333332,30.666666666666668,106.0,114.0,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,51.0
A3,0,33,08:12:09,2024-08-01,3,31.333333333333332,30.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,48.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,51.0
A4,8,33,08:12:14,2024-08-01,4,31.333333333333332,30.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,144.66666666666666,44.333333333333336,41.666666666666664,24.666666666666668,51.0
A1,65,33,08:12:20,2024-08-01,33,31.333333333333332,30.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,144.66666666666666,34.333333333333336,41.666666666666664,24.666666666666668,51.0
B1,16,33,08:12:22,2024-08-01,8,42.333333333333336,30.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,144.66666666666666,34.333333333333336,41.666666666666664,24.666666666666668,51.0
B2,8,33,08:12:32,2024-08-01,4,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,144.66666666666666,34.333333333333336,41.666666666666664,24.666666666666668,51.0
C4,170,33,08:12:36,2024-08-01,50,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,144.66666666666666,34.333333333333336,23.0,24.666666666666668,51.0
B3,84,33,08:12:38,2024-08-01,42,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,155.66666666666666,34.333333333333336,23.0,24.666666666666668,51.0
A2,71,33,08:12:55,2024-08-01,36,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,40.0,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,51.0
D2,100,33,08:13:01,2024-08-01,50,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,51.0
B4,15,33,08:13:22,2024-08-01,8,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,51.0
C1,154,33,08:13:28,2024-08-01,50,42.333333333333336,20.666666666666668,106.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,43.333333333333336
B1,48,33,08:13:32,2024-08-01,24,42.333333333333336,20.666666666666668,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,43.333333333333336
A3,80,33,08:13:33,2024-08-01,40,42.333333333333336,32.333333333333336,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,28.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,43.333333333333336
D3,104,33,08:13:53,2024-08-01,50,42.333333333333336,32.333333333333336,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,64.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,43.333333333333336
B2,61,33,08:13:59,2024-08-01,31,42.333333333333336,32.333333333333336,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,34.333333333333336,23.0,32.666666666666664,43.333333333333336
A4,107,33,08:14:15,2024-08-01,50,42.333333333333336,32.333333333333336,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,34.333333333333336,34.0,32.666666666666664,43.333333333333336
C2,52,33,08:14:20,2024-08-01,31,42.333333333333336,32.333333333333336,113.0,131.66666666666666,55.666666666666664,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,32.666666666666664,43.333333333333336
B3,20,33,08:14:32,2024-08-01,10,42.333333333333336,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,32.666666666666664,43.333333333333336
B4,90,33,08:14:44,2024-08-01,45,42.333333333333336,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,39.333333333333336,43.333333333333336
D4,107,33,08:14:45,2024-08-01,50,42.333333333333336,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,39.333333333333336,66.66666666666667
C3,72,33,08:14:53,2024-08-01,43,42.333333333333336,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,92.33333333333333,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,39.333333333333336,66.66666666666667
A1,107,33,08:15:07,2024-08-01,50,42.333333333333336,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,94.0,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,39.333333333333336,66.66666666666667
B1,10,33,08:15:31,2024-08-01,5,70.33333333333333,32.333333333333336,113.0,131.66666666666666,67.33333333333333,81.66666666666667,94.0,80.33333333333333,55.666666666666664,96.0,52.0,155.66666666666666,54.333333333333336,34.0,39.333333333333336,66.66666666666667
